location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72107,2020-01-01,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,26.541667,23.583333,29.270833,0.254,23.597222,83.670152
US_PR_72107,2020-01-02,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,26.534722,24.493056,28.75,0.03175,22.847222,80.56337
US_PR_72107,2020-01-03,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,25.763889,23.715278,28.326389,1.27,22.888889,85.016628
US_PR_72107,2020-01-04,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,26.013889,23.215278,28.604167,2.503714,20.361111,70.056074
US_PR_72107,2020-01-05,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,25.069444,22.375,28.076389,0.0508,21.319444,80.075484
US_PR_72107,2020-01-06,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,24.944444,22.902778,27.597222,1.7272,22.305556,86.167376
US_PR_72107,2020-01-07,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,26.090278,23.0625,28.645833,0.3175,21.277778,74.193983
US_PR_72107,2020-01-08,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,26.229167,23.729167,28.798611,0.108857,22.125,78.811858
US_PR_72107,2020-01-09,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,26.583333,23.944444,29.326389,0.762,22.0,75.158407
US_PR_72107,2020-01-10,ChIJ3ynxko86A4wRozwPPorrNjY,Q2624345,geoId/72107,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2,,,,,23423,4467680,18.226944,-66.391111,516,71,26.722222,23.805556,29.145833,2.455333,21.347222,72.830959
